cat_code,country,county,f_class,f_code,gid,lat,lon,name,state
US.CO.023,US,23,P,PPLA2,5437682,37.20085,-105.4239,San Luis,CO
US.CO.113,US,113,A,ADM2,5437707,38.00374,-108.40583000000001,San Miguel County,CO
US.CO.111,US,111,P,PPLA2,5438881,37.81194,-107.66451,Silverton,CO
US.CO.009,US,9,P,PPLA2,5440032,37.40835,-102.61435999999999,Springfield,CO
US.CO.117,US,117,A,ADM2,5440680,39.634170000000005,-106.11638,Summit County,CO
US.CO.119,US,119,A,ADM2,5441188,38.88217,-105.16183000000001,Teller County,CO
US.CO.113,US,113,P,PPLA2,5441199,37.937490000000004,-107.81228999999999,Telluride,CO
US.CO.071,US,71,P,PPLA2,5442007,37.16946,-104.50054,Trinidad,CO
US.CO.055,US,55,P,PPLA2,5443206,37.624179999999996,-104.78026,Walsenburg,CO
US.CO.121,US,121,A,ADM2,5443305,39.971059999999994,-103.20125,Washington County,CO
US.CO.027,US,27,P,PPLA2,5443889,38.13472,-105.46583999999999,Westcliffe,CO
US.CO.125,US,125,A,ADM2,5444907,40.0029,-102.42423000000001,Yuma County,CO
US.KS.153,US,153,P,PPLA2,5444997,39.806670000000004,-101.0421,Atwood,KS
US.KS.023,US,23,A,ADM2,5445155,39.78587,-101.7311,Cheyenne County,KS
US.KS.193,US,193,P,PPLA2,5445194,39.39584,-101.05238,Colby,KS
US.KS.039,US,39,A,ADM2,5445268,39.78476,-100.4599,Decatur County,KS
US.KS.057,US,57,P,PPLA2,5445298,37.7528,-100.01708,Dodge City,KS
US.KS.129,US,129,P,PPLA2,5445338,37.00808,-101.89017,Elkhart,KS
US.KS.055,US,55,A,ADM2,5445392,38.0443,-100.73699,Finney County,KS
US.KS.055,US,55,P,PPLA2,5445439,37.97169,-100.87266,Garden City,KS
US.KS.181,US,181,P,PPLA2,5445479,39.35083,-101.71016999999999,Goodland,KS
US.KS.063,US,63,P,PPLA2,5445487,38.95779,-100.48875,Gove,KS
US.KS.063,US,63,A,ADM2,5445489,38.9161,-100.4829,Gove County,KS
US.KS.067,US,67,A,ADM2,5445505,37.56219,-101.30802,Grant County,KS
US.KS.069,US,69,A,ADM2,5445511,37.7382,-100.43786,Gray County,KS
US.KS.071,US,71,A,ADM2,5445516,38.480540000000005,-101.80597,Greeley County,KS
US.KS.075,US,75,A,ADM2,5445544,37.99915,-101.79126,Hamilton County,KS
US.KS.081,US,81,A,ADM2,5445570,37.56225,-100.87119,Haskell County,KS
US.KS.179,US,179,P,PPLA2,5445627,39.3575,-100.44181,Hoxie,KS
US.KS.189,US,189,P,PPLA2,5445636,37.1753,-101.3496,Hugoton,KS
US.KS.093,US,93,A,ADM2,5445733,38.0002,-101.31985999999999,Kearny County,KS
US.KS.093,US,93,P,PPLA2,5445780,37.94058,-101.25489,Lakin,KS
US.KS.101,US,101,A,ADM2,5445806,38.4813,-100.4664,Lane County,KS
US.KS.203,US,203,P,PPLA2,5445813,38.47974,-101.35876999999999,Leoti,KS
US.KS.175,US,175,P,PPLA2,5445820,37.043079999999996,-100.921,Liberal,KS
US.KS.109,US,109,A,ADM2,5445855,38.91734,-101.14839,Logan County,KS
US.KS.119,US,119,P,PPLA2,5445952,37.285579999999996,-100.34015,Meade,KS
US.KS.119,US,119,A,ADM2,5445955,37.2382,-100.36618,Meade County,KS
US.KS.129,US,129,A,ADM2,5446023,37.1914,-101.79925,Morton County,KS
US.KS.109,US,109,P,PPLA2,5446091,39.133340000000004,-100.86376,Oakley,KS
US.KS.039,US,39,P,PPLA2,5446098,39.81834,-100.5282,Oberlin,KS
US.KS.153,US,153,A,ADM2,5446276,39.78524,-101.07571,Rawlins County,KS
US.KS.023,US,23,P,PPLA2,5446345,39.772220000000004,-101.7999,Saint Francis,KS
US.KS.171,US,171,A,ADM2,5446427,38.48217,-100.90686,Scott County,KS
US.KS.175,US,175,A,ADM2,5446445,37.1933,-100.85129,Seward County,KS
US.KS.171,US,171,P,PPLA2,5446450,38.48252,-100.90709,Scott City,KS
US.KS.199,US,199,P,PPLA2,5446453,38.89779,-101.75211999999999,Sharon Springs,KS
US.KS.179,US,179,A,ADM2,5446459,39.350359999999995,-100.44183000000001,Sheridan County,KS
US.KS.181,US,181,A,ADM2,5446470,39.35143,-101.71998,Sherman County,KS
US.KS.187,US,187,A,ADM2,5446561,37.56306,-101.78418,Stanton County,KS
US.KS.189,US,189,A,ADM2,5446576,37.19232,-101.31205,Stevens County,KS
US.KS.075,US,75,P,PPLA2,5446613,37.980709999999995,-101.7543,Syracuse,KS
US.KS.081,US,81,P,PPLA2,5446617,37.48169,-100.84376999999999,Sublette,KS
US.KS.193,US,193,A,ADM2,5446632,39.350970000000004,-101.05553,Thomas County,KS
US.KS.071,US,71,P,PPLA2,5446643,38.46974,-101.75267,Tribune,KS
US.KS.067,US,67,P,PPLA2,5446683,37.58141,-101.35517,Ulysses,KS
US.KS.199,US,199,A,ADM2,5446712,38.91666,-101.76357,Wallace County,KS
US.KS.203,US,203,A,ADM2,5446780,38.482079999999996,-101.34736,Wichita County,KS
US.NM.035,US,35,P,PPLA2,5454627,32.89953,-105.96027,Alamogordo,NM
US.NM.001,US,1,P,PPLA2,5454711,35.08449,-106.65113999999998,Albuquerque,NM
US.NM.045,US,45,P,PPLA2,5456049,36.82223,-107.99285,Aztec,NM
US.NM.001,US,1,A,ADM2,5457180,35.05131,-106.67017,Bernalillo County,NM
US.NM.043,US,43,P,PPLA2,5457198,35.30004,-106.55113999999999,Bernalillo,NM
US.NM.015,US,15,P,PPLA2,5460459,32.42067,-104.22884,Carlsbad,NM
US.NM.027,US,27,P,PPLA2,5460567,33.641740000000006,-105.87721,Carrizozo,NM
US.NM.003,US,3,A,ADM2,5460788,33.91533,-108.40473,Catron County,NM
US.NM.005,US,5,A,ADM2,5461428,33.36319,-104.46700000000001,Chaves County,NM
US.NM.006,US,6,A,ADM2,5462019,34.91257,-107.99971000000001,Cibola County,NM
US.NM.059,US,59,P,PPLA2,5462269,36.45169,-103.1841,Clayton,NM
US.NM.009,US,9,P,PPLA2,5462393,34.4048,-103.20523,Clovis,NM
US.NM.007,US,7,A,ADM2,5462567,36.606120000000004,-104.64686,Colfax County,NM
US.NM.009,US,9,A,ADM2,5464151,34.57416,-103.34691,Curry County,NM
US.NM.011,US,11,A,ADM2,5464477,34.34239,-104.412,De Baca County,NM
US.NM.029,US,29,P,PPLA2,5464806,32.2687,-107.75863999999999,Deming,NM
US.NM.013,US,13,A,ADM2,5465283,32.35268,-106.8328,Dona Ana County,NM
US.NM.015,US,15,A,ADM2,5466318,32.47149,-104.30431,Eddy County,NM
US.NM.057,US,57,P,PPLA2,5467102,34.758390000000006,-106.05585,Estancia,NM
US.NM.011,US,11,P,PPLA2,5468133,34.47173,-104.24553,Fort Sumner,NM
US.NM.031,US,31,P,PPLA2,5468773,35.528079999999996,-108.74258,Gallup,NM
US.NM.017,US,17,A,ADM2,5469835,32.73901,-108.38225,Grant County,NM
US.NM.006,US,6,P,PPLA2,5469841,35.1476,-107.85261000000001,Grants,NM
US.NM.019,US,19,A,ADM2,5470197,34.86333,-104.7907,Guadalupe County,NM
US.NM.021,US,21,A,ADM2,5470675,35.85794,-103.81993,Harding County,NM
US.NM.023,US,23,A,ADM2,5471293,31.91416,-108.71481999999999,Hidalgo County,NM
US.NM.013,US,13,P,PPLA2,5475352,32.31232,-106.77833999999999,Las Cruces,NM
US.NM.047,US,47,P,PPLA2,5475433,35.59393,-105.2239,Las Vegas,NM
US.NM.025,US,25,A,ADM2,5475594,32.79218,-103.41245,Lea County,NM
US.NM.027,US,27,A,ADM2,5475934,33.74524,-105.45925,Lincoln County,NM
US.NM.023,US,23,P,PPLA2,5476799,32.350359999999995,-108.70866000000001,Lordsburg,NM
US.NM.028,US,28,P,PPLA2,5476825,35.88808,-106.30696999999999,Los Alamos,NM
US.NM.028,US,28,A,ADM2,5476834,35.86937,-106.30729,Los Alamos County,NM
US.NM.061,US,61,P,PPLA2,5476913,34.80617,-106.73336,Los Lunas,NM
US.NM.025,US,25,P,PPLA2,5477090,32.94401,-103.34855,Lovington,NM
US.NM.029,US,29,A,ADM2,5477433,32.18215,-107.74977,Luna County,NM
US.NM.031,US,31,A,ADM2,5478585,35.58061,-108.26193,McKinley County,NM
US.NM.033,US,33,A,ADM2,5480123,36.00995,-104.94458,Mora County,NM
US.NM.021,US,21,P,PPLA2,5480275,35.77698,-103.95664000000001,Mosquero,NM
US.NM.035,US,35,A,ADM2,5482932,32.61316,-105.74168,Otero County,NM
US.NM.041,US,41,P,PPLA2,5484874,34.18619,-103.3344,Portales,NM
US.NM.037,US,37,A,ADM2,5485605,35.10436,-103.54974,Quay County,NM
US.NM.007,US,7,P,PPLA2,5486795,36.90336,-104.43915,Raton,NM
US.NM.003,US,3,P,PPLA2,5487396,33.71311,-108.75783999999999,Reserve,NM
US.NM.039,US,39,A,ADM2,5487732,36.509570000000004,-106.69311,Rio Arriba County,NM
US.NM.041,US,41,A,ADM2,5488372,34.02127,-103.48018,Roosevelt County,NM
US.NM.005,US,5,P,PPLA2,5488441,33.39437,-104.52490999999999,Roswell,NM
US.NM.045,US,45,A,ADM2,5489698,36.50847,-108.3206,San Juan County,NM
US.NM.047,US,47,A,ADM2,5489818,35.480290000000004,-104.81585,San Miguel County,NM
US.NM.043,US,43,A,ADM2,5490135,35.68855,-106.86583999999999,Sandoval County,NM
US.NM.049,US,49,A,ADM2,5490272,35.506859999999996,-105.97612,Santa Fe County,NM
US.NM.019,US,19,P,PPLA2,5490338,34.93867,-104.68249,Santa Rosa,NM
US.NM.051,US,51,A,ADM2,5491395,33.13047,-107.1925,Sierra County,NM
US.NM.017,US,17,P,PPLA2,5491487,32.770070000000004,-108.28033,Silver City,NM
US.NM.053,US,53,P,PPLA2,5491999,34.0584,-106.89142,Socorro,NM
US.NM.053,US,53,A,ADM2,5492031,34.00724,-106.93033,Socorro County,NM
US.NM.055,US,55,A,ADM2,5493780,36.5783,-105.63096999999999,Taos County,NM
US.NM.055,US,55,P,PPLA2,5493811,36.40725,-105.57307,Taos,NM
US.NM.039,US,39,P,PPLA2,5494507,36.70029,-106.54976,Tierra Amarilla,NM
US.NM.057,US,57,A,ADM2,5494881,34.64047,-105.85078,Torrance County,NM
US.NM.051,US,51,P,PPLA2,5495292,33.1284,-107.25281000000001,Truth or Consequences,NM
US.NM.037,US,37,P,PPLA2,5495360,35.17191,-103.72686,Tucumcari,NM
US.NM.059,US,59,A,ADM2,5495841,36.481759999999994,-103.47099,Union County,NM
US.NM.061,US,61,A,ADM2,5496319,34.71545,-106.80911,Valencia County,NM
US.NV.510,US,510,A,ADM2,5501350,39.16462,-119.7763,Carson City,NV
US.NV.001,US,1,A,ADM2,5501785,39.58088,-118.33578,Churchill County,NV
US.NV.003,US,3,A,ADM2,5501879,36.2152,-115.01356000000001,Clark County,NV
US.NV.005,US,5,A,ADM2,5503178,38.912240000000004,-119.61636999999999,Douglas County,NV
US.NV.033,US,33,P,PPLA2,5503694,39.247440000000005,-114.88863,Ely,NV
US.NV.009,US,9,A,ADM2,5503780,37.7847,-117.63237,Esmeralda County,NV
US.NV.011,US,11,P,PPLA2,5503804,39.51271,-115.96061,Eureka,NV
US.NV.001,US,1,P,PPLA2,5503914,39.47353,-118.77736999999999,Fallon,NV
US.NV.009,US,9,P,PPLA2,5504812,37.70854,-117.23563,Goldfield,NV
US.NV.021,US,21,P,PPLA2,5505321,38.524640000000005,-118.62458000000001,Hawthorne,NV
US.NV.015,US,15,A,ADM2,5506935,39.93381,-117.03791000000001,Lander County,NV
US.NV.003,US,3,P,PPLA2,5506956,36.17497,-115.13722,Las Vegas,NV
US.NV.017,US,17,A,ADM2,5507189,37.64335,-114.87755,Lincoln County,NV
US.NV.019,US,19,A,ADM2,5507669,39.0204,-119.1892,Lyon County,NV
US.NV.005,US,5,P,PPLA2,5508379,38.95407,-119.76573,Minden,NV
US.NV.021,US,21,A,ADM2,5508393,38.53881,-118.43521000000001,Mineral County,NV
US.NV.023,US,23,A,ADM2,5509519,38.04238,-116.47193,Nye County,NV
US.NV.017,US,17,P,PPLA2,5510323,37.92969,-114.45221000000001,Pioche,NV
US.NV.031,US,31,P,PPLA2,5511077,39.52963,-119.8138,Reno,NV
US.NV.029,US,29,A,ADM2,5513171,39.446529999999996,-119.52917,Storey County,NV
US.NV.023,US,23,P,PPLA2,5513795,38.06716,-117.23008,Tonopah,NV
US.NV.029,US,29,P,PPLA2,5514428,39.30963,-119.64962,Virginia City,NV
US.NV.033,US,33,A,ADM2,5514990,39.44216,-114.90158999999998,White Pine County,NV
US.NV.019,US,19,P,PPLA2,5515507,38.98575,-119.16293,Yerington,NV
US.OK.007,US,7,P,PPLA2,5515591,36.816140000000004,-100.51987,Beaver,OK
US.OK.007,US,7,A,ADM2,5515593,36.74971,-100.47678,Beaver County,OK
US.OK.025,US,25,P,PPLA2,5515613,36.72947,-102.51324,Boise City,OK
US.OK.025,US,25,A,ADM2,5515651,36.74831,-102.51771,Cimarron County,OK
US.OK.139,US,139,P,PPLA2,5515743,36.6828,-101.48155,Guymon,OK
US.OK.139,US,139,A,ADM2,5515937,36.74791,-101.49001,Texas County,OK
US.TX.043,US,43,P,PPLA2,5516203,30.358620000000002,-103.66206,Alpine,TX
US.TX.375,US,375,P,PPLA2,5516233,35.222,-101.8313,Amarillo,TX
US.TX.003,US,3,P,PPLA2,5516288,32.31872,-102.54571999999999,Andrews,TX
US.TX.003,US,3,A,ADM2,5516292,32.30503,-102.63781,Andrews County,TX
US.TX.011,US,11,A,ADM2,5516441,34.964929999999995,-101.3574,Armstrong County,TX
US.TX.433,US,433,P,PPLA2,5516487,33.13343,-100.22733000000001,Aspermont,TX
US.TX.017,US,17,A,ADM2,5516581,34.06852,-102.82987,Bailey County,TX
US.TX.383,US,383,P,PPLA2,5517030,31.191540000000003,-101.46039,Big Lake,TX
US.TX.227,US,227,P,PPLA2,5517061,32.2504,-101.47874,Big Spring,TX
US.TX.033,US,33,A,ADM2,5517459,32.74369,-101.43175,Borden County,TX
US.TX.271,US,271,P,PPLA2,5517550,29.310509999999997,-100.41786,Brackettville,TX
US.TX.043,US,43,A,ADM2,5517580,29.81195,-103.25176,Brewster County,TX
US.TX.045,US,45,A,ADM2,5517598,34.53026,-101.20859,Briscoe County,TX
US.TX.445,US,445,P,PPLA2,5517675,33.1812,-102.27435,Brownfield,TX
US.TX.211,US,211,P,PPLA2,5518214,35.91282,-100.38208,Canadian,TX
US.TX.381,US,381,P,PPLA2,5518239,34.98033,-101.9188,Canyon,TX
US.TX.065,US,65,A,ADM2,5518353,35.40351,-101.35418,Carson County,TX
US.TX.069,US,69,A,ADM2,5518431,34.529959999999996,-102.26167,Castro County,TX
US.TX.205,US,205,P,PPLA2,5518692,35.68365,-102.3302,Channing,TX
US.TX.075,US,75,P,PPLA2,5518758,34.42645,-100.204,Childress,TX
US.TX.075,US,75,A,ADM2,5518760,34.5292,-100.20756999999999,Childress County,TX
US.TX.129,US,129,P,PPLA2,5519031,34.93783,-100.8882,Clarendon,TX
US.TX.011,US,11,P,PPLA2,5519055,35.11172,-101.36322,Claude,TX
US.TX.079,US,79,A,ADM2,5519156,33.60414,-102.82845999999999,Cochran County,TX
US.TX.081,US,81,A,ADM2,5519174,31.88853,-100.52991,Coke County,TX
US.TX.087,US,87,A,ADM2,5519229,34.96488,-100.27006999999999,Collingsworth County,TX
US.TX.335,US,335,P,PPLA2,5519254,32.38817,-100.86456,Colorado City,TX
US.TX.101,US,101,A,ADM2,5519440,34.07765,-100.27874,Cottle County,TX
US.TX.103,US,103,P,PPLA2,5519648,31.39736,-102.35014,Crane,TX
US.TX.103,US,103,A,ADM2,5519649,31.4285,-102.51557,Crane County,TX
US.TX.105,US,105,A,ADM2,5519699,30.72298,-101.41215,Crockett County,TX
US.TX.107,US,107,A,ADM2,5519715,33.61462,-101.29996,Crosby County,TX
US.TX.107,US,107,P,PPLA2,5519719,33.66008,-101.23793,Crosbyton,TX
US.TX.109,US,109,A,ADM2,5519788,31.447159999999997,-104.51742,Culberson County,TX
US.TX.111,US,111,P,PPLA2,5519862,36.05948,-102.51325,Dalhart,TX
US.TX.111,US,111,A,ADM2,5519868,36.27789,-102.60221999999999,Dallam County,TX
US.TX.115,US,115,A,ADM2,5519946,32.74253,-101.94768,Dawson County,TX
US.TX.117,US,117,A,ADM2,5520004,34.96602,-102.60494,Deaf Smith County,TX
US.TX.465,US,465,P,PPLA2,5520076,29.36273,-100.89676,Del Rio,TX
US.TX.125,US,125,A,ADM2,5520187,33.616609999999994,-100.77886,Dickens County,TX
US.TX.125,US,125,P,PPLA2,5520196,33.62175,-100.83652,Dickens,TX
US.TX.069,US,69,P,PPLA2,5520201,34.5509,-102.31186,Dimmitt,TX
US.TX.129,US,129,A,ADM2,5520330,34.96542,-100.81399,Donley County,TX
US.TX.341,US,341,P,PPLA2,5520552,35.865590000000005,-101.97324,Dumas,TX
US.TX.323,US,323,P,PPLA2,5520677,28.70914,-100.49951999999999,Eagle Pass,TX
US.TX.135,US,135,A,ADM2,5520910,31.869159999999997,-102.54276,Ector County,TX
US.TX.137,US,137,A,ADM2,5520940,29.98263,-100.30474,Edwards County,TX
US.TX.141,US,141,P,PPLA2,5520993,31.75872,-106.48693,El Paso,TX
US.TX.141,US,141,A,ADM2,5521001,31.76855,-106.23483,El Paso County,TX
US.TX.413,US,413,P,PPLA2,5521036,30.86017,-100.60093,Eldorado,TX
US.TX.369,US,369,P,PPLA2,5521353,34.38341,-103.038,Farwell,TX
US.TX.151,US,151,A,ADM2,5521544,32.74282,-100.40217,Fisher County,TX
US.TX.153,US,153,A,ADM2,5521640,34.07242,-101.30323,Floyd County,TX
US.TX.153,US,153,P,PPLA2,5521646,33.98452,-101.33766,Floydada,TX
US.TX.243,US,243,P,PPLA2,5521715,30.588209999999997,-103.89463,Fort Davis,TX
US.TX.371,US,371,P,PPLA2,5521746,30.894040000000004,-102.87931999999999,Fort Stockton,TX
US.TX.033,US,33,P,PPLA2,5521972,32.770379999999996,-101.44541,Gail,TX
US.TX.165,US,165,A,ADM2,5521974,32.74073,-102.63518,Gaines County,TX
US.TX.173,US,173,P,PPLA2,5522004,31.86402,-101.48123000000001,Garden City,TX
US.TX.169,US,169,A,ADM2,5522043,33.17988,-101.29842,Garza County,TX
US.TX.173,US,173,A,ADM2,5522162,31.869459999999997,-101.5208,Glasscock County,TX
US.TX.179,US,179,A,ADM2,5522430,35.40116,-100.81255999999999,Gray County,TX
US.TX.269,US,269,P,PPLA2,5522580,33.62064,-100.32289,Guthrie,TX
US.TX.189,US,189,A,ADM2,5522717,34.07051,-101.82688,Hale County,TX
US.TX.191,US,191,A,ADM2,5522740,34.53078,-100.68113000000001,Hall County,TX
US.TX.195,US,195,A,ADM2,5522806,36.27745,-101.35454,Hansford County,TX
US.TX.205,US,205,A,ADM2,5522887,35.84002,-102.60289,Hartley County,TX
US.TX.211,US,211,A,ADM2,5523019,35.83757,-100.27046999999999,Hemphill County,TX
US.TX.117,US,117,P,PPLA2,5523074,34.81521,-102.39931999999999,Hereford,TX
US.TX.219,US,219,A,ADM2,5523240,33.60764,-102.3432,Hockley County,TX
US.TX.227,US,227,A,ADM2,5523520,32.30617,-101.43551,Howard County,TX
US.TX.229,US,229,A,ADM2,5523551,31.45618,-105.38646000000001,Hudspeth County,TX
US.TX.233,US,233,A,ADM2,5523630,35.84003,-101.3547,Hutchinson County,TX
US.TX.235,US,235,A,ADM2,5523809,31.30392,-100.98241999999999,Irion County,TX
US.TX.263,US,263,P,PPLA2,5523963,33.24815,-100.57373,Jayton,TX
US.TX.243,US,243,A,ADM2,5523967,30.71548,-104.14001999999999,Jeff Davis County,TX
US.TX.263,US,263,A,ADM2,5524519,33.18142,-100.77757,Kent County,TX
US.TX.495,US,495,P,PPLA2,5524527,31.85763,-103.09267,Kermit,TX
US.TX.269,US,269,A,ADM2,5524574,33.616479999999996,-100.25585,King County,TX
US.TX.271,US,271,A,ADM2,5524590,29.350209999999997,-100.41795,Kinney County,TX
US.TX.279,US,279,A,ADM2,5524844,34.06862,-102.35171,Lamb County,TX
US.TX.115,US,115,P,PPLA2,5524849,32.7376,-101.95099,Lamesa,TX
US.TX.219,US,219,P,PPLA2,5525042,33.58732,-102.37796,Levelland,TX
US.TX.295,US,295,A,ADM2,5525131,36.27771,-100.27311999999999,Lipscomb County,TX
US.TX.279,US,279,P,PPLA2,5525295,33.91731,-102.3249,Littlefield,TX
US.TX.301,US,301,A,ADM2,5525514,31.84923,-103.57996,Loving County,TX
US.TX.303,US,303,P,PPLA2,5525577,33.57786,-101.85517,Lubbock,TX
US.TX.303,US,303,A,ADM2,5525584,33.610209999999995,-101.82055,Lubbock County,TX
US.TX.305,US,305,A,ADM2,5525637,33.17682,-101.81612,Lynn County,TX
US.TX.377,US,377,P,PPLA2,5525775,30.30973,-104.02134000000001,Marfa,TX
US.TX.317,US,317,A,ADM2,5525816,32.30603,-101.95121999999999,Martin County,TX
US.TX.345,US,345,P,PPLA2,5525856,34.01202,-100.82208,Matador,TX
US.TX.323,US,323,A,ADM2,5525886,28.742590000000003,-100.31451,Maverick County,TX
US.TX.191,US,191,P,PPLA2,5526145,34.724779999999996,-100.53401,Memphis,TX
US.TX.301,US,301,P,PPLA2,5526156,31.70513,-103.59935,Mentone,TX
US.TX.235,US,235,P,PPLA2,5526174,31.26183,-100.81733,Mertzon,TX
US.TX.393,US,393,P,PPLA2,5526233,35.69143,-100.63819000000001,Miami,TX
US.TX.329,US,329,P,PPLA2,5526337,31.99735,-102.07791,Midland,TX
US.TX.329,US,329,A,ADM2,5526341,31.86917,-102.03161999999999,Midland County,TX
US.TX.335,US,335,A,ADM2,5526473,32.30621,-100.92123000000001,Mitchell County,TX
US.TX.475,US,475,P,PPLA2,5526514,31.5943,-102.89265,Monahans,TX
US.TX.341,US,341,A,ADM2,5526589,35.83769,-101.89291999999999,Moore County,TX
US.TX.079,US,79,P,PPLA2,5526657,33.7251,-102.75938000000001,Morton,TX
US.TX.345,US,345,A,ADM2,5526681,34.074090000000005,-100.77983,Motley County,TX
US.TX.017,US,17,P,PPLA2,5526805,34.22647,-102.72383,Muleshoe,TX
US.TX.353,US,353,A,ADM2,5527151,32.303490000000004,-100.40605,Nolan County,TX
US.TX.357,US,357,A,ADM2,5527543,36.27841,-100.81565,Ochiltree County,TX
US.TX.135,US,135,P,PPLA2,5527554,31.845679999999998,-102.36764000000001,Odessa,TX
US.TX.359,US,359,A,ADM2,5527746,35.40502,-102.60287,Oldham County,TX
US.TX.105,US,105,P,PPLA2,5527870,30.71017,-101.20067,Ozona,TX
US.TX.101,US,101,P,PPLA2,5527891,34.0123,-100.30206,Paducah,TX
US.TX.179,US,179,P,PPLA2,5527953,35.536159999999995,-100.95987,Pampa,TX
US.TX.065,US,65,P,PPLA2,5527980,35.3456,-101.38044000000001,Panhandle,TX
US.TX.369,US,369,A,ADM2,5528077,34.5301,-102.78452,Parmer County,TX
US.TX.389,US,389,P,PPLA2,5528182,31.422909999999998,-103.49323000000001,Pecos,TX
US.TX.371,US,371,A,ADM2,5528185,30.781059999999997,-102.72357,Pecos County,TX
US.TX.357,US,357,P,PPLA2,5528274,36.40003,-100.80265,Perryton,TX
US.TX.501,US,501,P,PPLA2,5528440,33.18871,-102.82799,Plains,TX
US.TX.189,US,189,P,PPLA2,5528450,34.18479,-101.70684,Plainview,TX
US.TX.169,US,169,P,PPLA2,5528596,33.19122,-101.37899999999999,Post,TX
US.TX.375,US,375,A,ADM2,5528613,35.401270000000004,-101.89399999999999,Potter County,TX
US.TX.377,US,377,A,ADM2,5528673,29.9998,-104.24051999999999,Presidio County,TX
US.TX.381,US,381,A,ADM2,5528909,34.96585,-101.89695,Randall County,TX
US.TX.461,US,461,P,PPLA2,5528921,31.22265,-101.93791,Rankin,TX
US.TX.383,US,383,A,ADM2,5528987,31.366190000000003,-101.52301,Reagan County,TX
US.TX.389,US,389,A,ADM2,5529174,31.323179999999997,-103.69317,Reeves County,TX
US.TX.081,US,81,P,PPLA2,5529397,31.89237,-100.48482,Robert Lee,TX
US.TX.393,US,393,A,ADM2,5529403,35.83849,-100.81344,Roberts County,TX
US.TX.151,US,151,P,PPLA2,5529438,32.74483,-100.37761,Roby,TX
US.TX.137,US,137,P,PPLA2,5529514,30.015759999999997,-100.20536,Rocksprings,TX
US.TX.451,US,451,P,PPLA2,5530022,31.46377,-100.43704,San Angelo,TX
US.TX.443,US,443,P,PPLA2,5530210,30.142409999999998,-102.39403,Sanderson,TX
US.TX.413,US,413,A,ADM2,5530333,30.89745,-100.53855,Schleicher County,TX
US.TX.415,US,415,A,ADM2,5530399,32.746320000000004,-100.91641,Scurry County,TX
US.TX.165,US,165,P,PPLA2,5530452,32.718990000000005,-102.64491,Seminole,TX
US.TX.421,US,421,A,ADM2,5530618,36.27771,-101.89348000000001,Sherman County,TX
US.TX.229,US,229,P,PPLA2,5530688,31.174570000000003,-105.35718,Sierra Blanca,TX
US.TX.045,US,45,P,PPLA2,5530728,34.47423,-101.30461,Silverton,TX
US.TX.415,US,415,P,PPLA2,5530921,32.717890000000004,-100.91762,Snyder,TX
US.TX.435,US,435,P,PPLA2,5531255,30.56685,-100.64343000000001,Sonora,TX
US.TX.195,US,195,P,PPLA2,5531553,36.198370000000004,-101.19238,Spearman,TX
US.TX.317,US,317,P,PPLA2,5531683,32.129290000000005,-101.78846,Stanton,TX
US.TX.431,US,431,P,PPLA2,5531747,31.83625,-100.98483,Sterling City,TX
US.TX.431,US,431,A,ADM2,5531748,31.82788,-101.05001,Sterling County,TX
US.TX.233,US,233,P,PPLA2,5531793,35.82698,-101.44294000000001,Stinnett,TX
US.TX.433,US,433,A,ADM2,5531802,33.179120000000005,-100.25331,Stonewall County,TX
US.TX.421,US,421,P,PPLA2,5531815,36.33614,-102.07212,Stratford,TX
US.TX.435,US,435,A,ADM2,5531955,30.49829,-100.53819,Sutton County,TX
US.TX.353,US,353,P,PPLA2,5531968,32.47095,-100.40594,Sweetwater,TX
US.TX.437,US,437,A,ADM2,5531988,34.530390000000004,-101.73503000000001,Swisher County,TX
US.TX.305,US,305,P,PPLA2,5532037,33.16676,-101.79377,Tahoka,TX
US.TX.443,US,443,A,ADM2,5532186,30.22496,-102.07649,Terrell County,TX
US.TX.445,US,445,A,ADM2,5532197,33.173809999999996,-102.3352,Terry County,TX
US.TX.451,US,451,A,ADM2,5532405,31.4044,-100.46207,Tom Green County,TX
US.TX.437,US,437,P,PPLA2,5532610,34.53589,-101.75851999999999,Tulia,TX
US.TX.461,US,461,A,ADM2,5532876,31.36873,-102.04304,Upton County,TX
US.TX.465,US,465,A,ADM2,5532889,29.89296,-101.15172,Val Verde County,TX
US.TX.109,US,109,P,PPLA2,5532924,31.040290000000002,-104.83073,Van Horn,TX
US.TX.359,US,359,P,PPLA2,5532945,35.24283,-102.42826,Vega,TX
US.TX.475,US,475,A,ADM2,5533109,31.50947,-103.10243,Ward County,TX
US.TX.087,US,87,P,PPLA2,5533240,34.85617,-100.21373,Wellington,TX
US.TX.483,US,483,A,ADM2,5533544,35.40128,-100.26965,Wheeler County,TX
US.TX.483,US,483,P,PPLA2,5533560,35.44533,-100.27096,Wheeler,TX
US.TX.495,US,495,A,ADM2,5534055,31.85005,-103.04817,Winkler County,TX
US.TX.501,US,501,A,ADM2,5534225,33.17297,-102.8278,Yoakum County,TX
US.UT.001,US,1,P,PPLA2,5534882,38.27691,-112.64105,Beaver,UT
